date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2025-10-28,2025-10,芦屋,8,2025-10-282108,2,38.9,subcore,1,12,1200,0,14050,265,0,1,1,"6,3","1,2",4.0,315 316 325 326 613 615 621 623 625 631 632 651,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測23.2% / 1逃げ11.1% / 1逃げ失敗70.4% / 1展示+周平均との差0.25 / 外頭2艇の2番手まで強い:OK(頭6,3,下限38.1) / 5/6絡み:OK / 内軸残り:OK(軸1,2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-10-28,2025-10,鳴門,7,2025-10-281407,3,35.3,skip_rate_ng,0,0,0,0,13360,314,0,1,1,,,,,展示後38%未満:NG(35.30%)
2025-10-28,2025-10,鳴門,2,2025-10-281402,4,27.82,skip_rate_ng,0,0,0,0,4110,315,0,0,0,,,,,展示後38%未満:NG(27.82%)
2025-10-28,2025-10,江戸川,5,2025-10-280305,5,30.54,skip_missing_exhibition,0,0,0,0,1160,123,0,0,0,,,,,展示/1周6艇未満
2025-10-28,2025-10,江戸川,8,2025-10-280308,6,31.24,skip_missing_exhibition,0,0,0,0,2260,124,0,0,0,,,,,展示/1周6艇未満
2025-10-28,2025-10,福岡,6,2025-10-282206,7,29.74,skip_rate_ng,0,0,0,0,16000,413,0,1,1,,,,,展示後38%未満:NG(29.74%)
2025-10-28,2025-10,福岡,3,2025-10-282203,8,32.94,skip_rate_ng,0,0,0,0,7450,513,0,0,1,,,,,展示後38%未満:NG(32.94%)
2025-10-28,2025-10,浜名湖,1,2025-10-280601,9,22.15,skip_rate_ng,0,0,0,0,1620,135,0,0,0,,,,,展示後38%未満:NG(22.15%)
2025-10-28,2025-10,宮島,5,2025-10-281705,10,32.04,skip_rate_ng,0,0,0,0,3640,231,0,0,0,,,,,展示後38%未満:NG(32.04%)
2025-10-29,2025-10,鳴門,2,2025-10-291402,1,25.64,skip_rate_ng,0,0,0,0,730,235,0,0,0,,,,,展示後38%未満:NG(25.64%)
2025-10-29,2025-10,宮島,9,2025-10-291709,2,32.94,skip_rate_ng,0,0,0,0,3690,354,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-10-29,2025-10,江戸川,5,2025-10-290305,3,30.57,skip_missing_exhibition,0,0,0,0,4600,142,0,0,0,,,,,展示/1周6艇未満
2025-10-29,2025-10,江戸川,8,2025-10-290308,4,28.8,skip_missing_exhibition,0,0,0,0,6970,231,0,0,1,,,,,展示/1周6艇未満
2025-10-29,2025-10,多摩川,5,2025-10-290505,5,28.44,skip_rate_ng,0,0,0,0,1870,134,0,0,0,,,,,展示後38%未満:NG(28.44%)
2025-10-29,2025-10,宮島,2,2025-10-291702,6,32.94,skip_rate_ng,0,0,0,0,2550,132,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-10-29,2025-10,多摩川,2,2025-10-290502,7,25.96,skip_rate_ng,0,0,0,0,2320,314,0,0,0,,,,,展示後38%未満:NG(25.96%)
2025-10-29,2025-10,浜名湖,10,2025-10-290610,8,22.92,skip_rate_ng,0,0,0,0,2250,125,0,0,0,,,,,展示後38%未満:NG(22.92%)
2025-10-29,2025-10,福岡,6,2025-10-292206,9,29.24,skip_rate_ng,0,0,0,0,1840,135,0,0,0,,,,,展示後38%未満:NG(29.24%)
2025-10-29,2025-10,住之江,11,2025-10-291211,10,29.07,skip_rate_ng,0,0,0,0,3130,214,0,0,0,,,,,展示後38%未満:NG(29.07%)
2025-10-30,2025-10,丸亀,2,2025-10-301502,1,32.94,skip_rate_ng,0,0,0,0,10370,523,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-10-30,2025-10,宮島,4,2025-10-301704,2,32.94,skip_rate_ng,0,0,0,0,6530,512,0,0,1,,,,,展示後38%未満:NG(32.94%)
2025-10-30,2025-10,丸亀,4,2025-10-301504,3,34.86,skip_rate_ng,0,0,0,0,3160,346,0,0,0,,,,,展示後38%未満:NG(34.86%)
2025-10-30,2025-10,津,4,2025-10-300904,4,33.91,skip_rate_ng,0,0,0,0,20320,321,0,1,1,,,,,展示後38%未満:NG(33.91%)
2025-10-30,2025-10,福岡,5,2025-10-302205,5,29.06,skip_rate_ng,0,0,0,0,1010,214,0,0,0,,,,,展示後38%未満:NG(29.06%)
2025-10-30,2025-10,宮島,9,2025-10-301709,6,32.55,skip_rate_ng,0,0,0,0,2400,234,0,0,0,,,,,展示後38%未満:NG(32.55%)
2025-10-30,2025-10,多摩川,3,2025-10-300503,7,36.06,skip_rate_ng,0,0,0,0,4250,253,0,0,0,,,,,展示後38%未満:NG(36.06%)
2025-10-30,2025-10,多摩川,2,2025-10-300502,8,31.69,skip_rate_ng,0,0,0,0,3620,136,0,0,0,,,,,展示後38%未満:NG(31.69%)
2025-10-30,2025-10,江戸川,1,2025-10-300301,9,32.14,skip_missing_exhibition,0,0,0,0,11580,451,0,1,1,,,,,展示/1周6艇未満
2025-10-30,2025-10,鳴門,9,2025-10-301409,10,26.14,skip_rate_ng,0,0,0,0,2840,156,0,0,0,,,,,展示後38%未満:NG(26.14%)
2025-10-31,2025-10,多摩川,1,2025-10-310501,1,31.47,skip_rate_ng,0,0,0,0,450,342,0,0,0,,,,,展示後38%未満:NG(31.47%)
2025-10-31,2025-10,丸亀,5,2025-10-311505,2,32.65,skip_rate_ng,0,0,0,0,4670,541,0,0,0,,,,,展示後38%未満:NG(32.65%)
2025-10-31,2025-10,びわこ,7,2025-10-311107,3,38.72,skip_subcore_conditions_ng,0,0,0,0,640,135,0,0,0,,,,,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測43.3% / 1逃げ28.1% / 1逃げ失敗50.0% / 1展示+周平均との差0.24 / 外頭2艇の2番手まで強い:NG(頭5,1,下限49.4) / 5/6絡み:OK / 内軸残り:NG(軸3) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-10-31,2025-10,福岡,5,2025-10-312205,4,29.71,skip_rate_ng,0,0,0,0,2300,425,0,0,0,,,,,展示後38%未満:NG(29.71%)
2025-10-31,2025-10,鳴門,9,2025-10-311409,5,30.64,skip_rate_ng,0,0,0,0,12920,561,0,1,1,,,,,展示後38%未満:NG(30.64%)
2025-10-31,2025-10,福岡,6,2025-10-312206,6,29.44,skip_rate_ng,0,0,0,0,2560,341,0,0,0,,,,,展示後38%未満:NG(29.44%)
2025-10-31,2025-10,多摩川,2,2025-10-310502,7,27.41,skip_rate_ng,0,0,0,0,1970,123,0,0,0,,,,,展示後38%未満:NG(27.41%)
2025-10-31,2025-10,宮島,2,2025-10-311702,8,26.42,skip_rate_ng,0,0,0,0,640,123,0,0,0,,,,,展示後38%未満:NG(26.42%)
2025-10-31,2025-10,びわこ,2,2025-10-311102,9,23.74,skip_rate_ng,0,0,0,0,1110,213,0,0,0,,,,,展示後38%未満:NG(23.74%)
2025-10-31,2025-10,若松,3,2025-10-312003,10,32.11,skip_rate_ng,0,0,0,0,4080,126,0,0,0,,,,,展示後38%未満:NG(32.11%)
2025-11-01,2025-11,桐生,4,2025-11-010104,1,35.05,skip_missing_exhibition,0,0,0,0,2000,346,0,0,0,,,,,展示/1周6艇未満
2025-11-01,2025-11,宮島,3,2025-11-011703,2,35.11,skip_rate_ng,0,0,0,0,4610,123,0,0,0,,,,,展示後38%未満:NG(35.11%)
2025-11-01,2025-11,津,6,2025-11-010906,3,38.9,skip_subcore_conditions_ng,0,0,0,0,5480,135,0,0,1,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測21.5% / 1逃げ16.7% / 1逃げ失敗50.0% / 1展示+周平均との差-0.12 / 外頭2艇の2番手まで強い:NG(頭6,3,下限28.8) / 5/6絡み:OK / 内軸残り:OK(軸5,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-11-01,2025-11,桐生,2,2025-11-010102,4,30.34,skip_missing_exhibition,0,0,0,0,10870,325,0,1,1,,,,,展示/1周6艇未満
2025-11-01,2025-11,丸亀,10,2025-11-011510,5,37.83,skip_rate_ng,0,0,0,0,18130,542,0,1,1,,,,,展示後38%未満:NG(37.83%)
2025-11-01,2025-11,津,3,2025-11-010903,6,34.65,skip_rate_ng,0,0,0,0,3490,143,0,0,0,,,,,展示後38%未満:NG(34.65%)
2025-11-01,2025-11,常滑,7,2025-11-010807,7,27.64,skip_rate_ng,0,0,0,0,1650,123,0,0,0,,,,,展示後38%未満:NG(27.64%)
2025-11-01,2025-11,住之江,6,2025-11-011206,8,25.74,skip_rate_ng,0,0,0,0,1580,123,0,0,0,,,,,展示後38%未満:NG(25.74%)
2025-11-01,2025-11,多摩川,2,2025-11-010502,9,27.26,skip_rate_ng,0,0,0,0,12850,435,0,1,1,,,,,展示後38%未満:NG(27.26%)
2025-11-01,2025-11,若松,3,2025-11-012003,10,32.44,skip_rate_ng,0,0,0,0,2900,215,0,0,0,,,,,展示後38%未満:NG(32.44%)
2025-11-02,2025-11,桐生,4,2025-11-020104,1,32.94,skip_missing_exhibition,0,0,0,0,30230,513,0,1,1,,,,,展示/1周6艇未満
2025-11-02,2025-11,若松,3,2025-11-022003,2,40.0,core,1,12,1200,0,5090,652,0,0,1,"5,2","5,6",4.0,251 253 256 261 263 265 516 526 536 561 562 563,展示後40%以上:OK(40.00%)
2025-11-02,2025-11,丸亀,4,2025-11-021504,3,29.34,skip_rate_ng,0,0,0,0,5220,213,0,0,1,,,,,展示後38%未満:NG(29.34%)
2025-11-02,2025-11,常滑,5,2025-11-020805,4,30.57,skip_rate_ng,0,0,0,0,2280,213,0,0,0,,,,,展示後38%未満:NG(30.57%)
2025-11-02,2025-11,びわこ,12,2025-11-021112,5,24.62,skip_rate_ng,0,0,0,0,7570,215,0,0,1,,,,,展示後38%未満:NG(24.62%)
2025-11-02,2025-11,津,4,2025-11-020904,6,31.74,skip_rate_ng,0,0,0,0,6830,215,0,0,1,,,,,展示後38%未満:NG(31.74%)
2025-11-02,2025-11,丸亀,5,2025-11-021505,7,29.16,skip_rate_ng,0,0,0,0,1010,314,0,0,0,,,,,展示後38%未満:NG(29.16%)
2025-11-02,2025-11,常滑,7,2025-11-020807,8,32.37,skip_rate_ng,0,0,0,0,16700,362,0,1,1,,,,,展示後38%未満:NG(32.37%)
2025-11-02,2025-11,若松,4,2025-11-022004,9,31.12,skip_rate_ng,0,0,0,0,2300,314,0,0,0,,,,,展示後38%未満:NG(31.12%)
2025-11-02,2025-11,びわこ,9,2025-11-021109,10,31.85,skip_rate_ng,0,0,0,0,1010,214,0,0,0,,,,,展示後38%未満:NG(31.85%)
2025-11-03,2025-11,蒲郡,5,2025-11-030705,1,35.11,skip_rate_ng,0,0,0,0,6430,261,0,0,1,,,,,展示後38%未満:NG(35.11%)
2025-11-03,2025-11,びわこ,9,2025-11-031109,2,38.47,skip_subcore_conditions_ng,0,0,0,0,8800,436,0,0,1,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測15.6% / 1逃げ20.0% / 1逃げ失敗52.0% / 1展示+周平均との差-0.03 / 外頭2艇の2番手まで強い:OK(頭3,4,下限36.1) / 5/6絡み:NG / 内軸残り:NG(軸5) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-11-03,2025-11,住之江,6,2025-11-031206,3,36.06,skip_rate_ng,0,0,0,0,1010,325,0,0,0,,,,,展示後38%未満:NG(36.06%)
2025-11-03,2025-11,多摩川,6,2025-11-030506,4,29.74,skip_rate_ng,0,0,0,0,1290,351,0,0,0,,,,,展示後38%未満:NG(29.74%)
2025-11-03,2025-11,多摩川,4,2025-11-030504,5,31.14,skip_rate_ng,0,0,0,0,10270,215,0,1,1,,,,,展示後38%未満:NG(31.14%)
2025-11-03,2025-11,住之江,3,2025-11-031203,6,23.24,skip_rate_ng,0,0,0,0,610,125,0,0,0,,,,,展示後38%未満:NG(23.24%)
2025-11-03,2025-11,常滑,3,2025-11-030803,7,36.06,skip_rate_ng,0,0,0,0,4880,312,0,0,0,,,,,展示後38%未満:NG(36.06%)
2025-11-03,2025-11,常滑,9,2025-11-030809,8,26.04,skip_rate_ng,0,0,0,0,9820,514,0,0,1,,,,,展示後38%未満:NG(26.04%)
2025-11-03,2025-11,若松,1,2025-11-032001,9,32.94,skip_rate_ng,0,0,0,0,2530,251,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-11-03,2025-11,桐生,1,2025-11-030101,10,28.96,skip_missing_exhibition,0,0,0,0,13650,543,0,1,1,,,,,展示/1周6艇未満
2025-11-04,2025-11,徳山,6,2025-11-041806,1,38.9,skip_subcore_conditions_ng,0,0,0,0,6890,345,0,0,1,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測9.1% / 1逃げ11.5% / 1逃げ失敗50.0% / 1展示+周平均との差0.26 / 外頭2艇の2番手まで強い:OK(頭5,3,下限38.3) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-11-04,2025-11,住之江,3,2025-11-041203,2,29.34,skip_rate_ng,0,0,0,0,1340,243,0,0,0,,,,,展示後38%未満:NG(29.34%)
2025-11-04,2025-11,若松,1,2025-11-042001,3,31.34,skip_rate_ng,0,0,0,0,2290,132,0,0,0,,,,,展示後38%未満:NG(31.34%)
2025-11-04,2025-11,若松,2,2025-11-042002,4,35.11,skip_rate_ng,0,0,0,0,9920,162,0,0,1,,,,,展示後38%未満:NG(35.11%)
2025-11-04,2025-11,常滑,5,2025-11-040805,5,40.0,core,1,12,1200,0,5710,613,0,0,1,"5,2","3,6",1.0,235 236 523 526 532 534 536 543 546 562 563 564,展示後40%以上:OK(40.00%)
2025-11-04,2025-11,蒲郡,3,2025-11-040703,6,32.71,skip_rate_ng,0,0,0,0,6460,132,0,0,1,,,,,展示後38%未満:NG(32.71%)
2025-11-04,2025-11,徳山,9,2025-11-041809,7,30.13,skip_rate_ng,0,0,0,0,1660,135,0,0,0,,,,,展示後38%未満:NG(30.13%)
2025-11-04,2025-11,芦屋,6,2025-11-042106,8,23.04,skip_rate_ng,0,0,0,0,44500,341,0,1,1,,,,,展示後38%未満:NG(23.04%)
2025-11-04,2025-11,蒲郡,5,2025-11-040705,9,24.06,skip_rate_ng,0,0,0,0,1160,214,0,0,0,,,,,展示後38%未満:NG(24.06%)
2025-11-04,2025-11,常滑,8,2025-11-040808,10,24.07,skip_rate_ng,0,0,0,0,1960,142,0,0,0,,,,,展示後38%未満:NG(24.07%)
2025-11-05,2025-11,津,4,2025-11-050904,1,37.83,skip_rate_ng,0,0,0,0,4390,436,0,0,0,,,,,展示後38%未満:NG(37.83%)
2025-11-05,2025-11,大村,2,2025-11-052402,2,22.92,skip_rate_ng,0,0,0,0,10170,453,0,1,1,,,,,展示後38%未満:NG(22.92%)
2025-11-05,2025-11,戸田,2,2025-11-050202,3,28.24,skip_rate_ng,0,0,0,0,2800,254,0,0,0,,,,,展示後38%未満:NG(28.24%)
2025-11-05,2025-11,戸田,5,2025-11-050205,4,35.11,skip_rate_ng,0,0,0,0,6640,245,0,0,1,,,,,展示後38%未満:NG(35.11%)
2025-11-05,2025-11,徳山,11,2025-11-051811,5,25.67,skip_rate_ng,0,0,0,0,13270,236,0,1,1,,,,,展示後38%未満:NG(25.67%)
2025-11-05,2025-11,蒲郡,1,2025-11-050701,6,31.83,skip_rate_ng,0,0,0,0,1110,324,0,0,0,,,,,展示後38%未満:NG(31.83%)
2025-11-05,2025-11,蒲郡,4,2025-11-050704,7,26.25,skip_rate_ng,0,0,0,0,21870,163,0,1,1,,,,,展示後38%未満:NG(26.25%)
2025-11-05,2025-11,津,7,2025-11-050907,8,25.42,skip_rate_ng,0,0,0,0,7530,145,0,0,1,,,,,展示後38%未満:NG(25.42%)
2025-11-05,2025-11,徳山,8,2025-11-051808,9,32.53,skip_rate_ng,0,0,0,0,3420,132,0,0,0,,,,,展示後38%未満:NG(32.53%)
2025-11-05,2025-11,芦屋,8,2025-11-052108,10,29.95,skip_rate_ng,0,0,0,0,640,123,0,0,0,,,,,展示後38%未満:NG(29.95%)
2025-11-06,2025-11,徳山,8,2025-11-061808,1,31.26,skip_rate_ng,0,0,0,0,1880,243,0,0,0,,,,,展示後38%未満:NG(31.26%)
2025-11-06,2025-11,津,4,2025-11-060904,2,27.94,skip_missing_exhibition,0,0,0,0,11850,264,0,1,1,,,,,展示/1周6艇未満
2025-11-06,2025-11,鳴門,9,2025-11-061409,3,35.05,skip_rate_ng,0,0,0,0,2340,341,0,0,0,,,,,展示後38%未満:NG(35.05%)
2025-11-06,2025-11,戸田,4,2025-11-060204,4,29.04,skip_rate_ng,0,0,0,0,2480,142,0,0,0,,,,,展示後38%未満:NG(29.04%)
2025-11-06,2025-11,福岡,4,2025-11-062204,5,31.24,skip_rate_ng,0,0,0,0,5630,643,0,0,1,,,,,展示後38%未満:NG(31.24%)
2025-11-06,2025-11,鳴門,8,2025-11-061408,6,30.54,skip_rate_ng,0,0,0,0,2630,342,0,0,0,,,,,展示後38%未満:NG(30.54%)
2025-11-06,2025-11,戸田,3,2025-11-060203,7,32.91,skip_rate_ng,0,0,0,0,8830,126,0,0,1,,,,,展示後38%未満:NG(32.91%)
2025-11-06,2025-11,福岡,7,2025-11-062207,8,35.11,skip_rate_ng,0,0,0,0,6170,152,0,0,1,,,,,展示後38%未満:NG(35.11%)
2025-11-06,2025-11,住之江,6,2025-11-061206,9,21.53,skip_rate_ng,0,0,0,0,2940,346,0,0,0,,,,,展示後38%未満:NG(21.53%)
2025-11-06,2025-11,津,3,2025-11-060903,10,38.47,skip_subcore_conditions_ng,0,0,0,0,8520,521,0,0,1,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測16.5% / 1逃げ30.4% / 1逃げ失敗39.1% / 1展示+周平均との差-0.47 / 外頭2艇の2番手まで強い:NG(頭3,6,下限27.4) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-11-07,2025-11,戸田,4,2025-11-070204,1,32.94,skip_rate_ng,0,0,0,0,2590,234,0,0,0,,,,,展示後38%未満:NG(32.94%)
2025-11-07,2025-11,徳山,6,2025-11-071806,2,30.14,skip_rate_ng,0,0,0,0,1880,423,0,0,0,,,,,展示後38%未満:NG(30.14%)
2025-11-07,2025-11,戸田,3,2025-11-070203,3,29.44,skip_rate_ng,0,0,0,0,12960,236,0,1,1,,,,,展示後38%未満:NG(29.44%)
2025-11-07,2025-11,江戸川,1,2025-11-070301,4,35.05,skip_missing_exhibition,0,0,0,0,4480,351,0,0,0,,,,,展示/1周6艇未満
2025-11-07,2025-11,津,3,2025-11-070903,5,31.44,skip_missing_exhibition,0,0,0,0,4490,456,0,0,0,,,,,展示/1周6艇未満
2025-11-07,2025-11,津,7,2025-11-070907,6,40.0,skip_missing_exhibition,0,0,0,0,3340,642,0,0,0,,,,,展示/1周6艇未満
2025-11-07,2025-11,江戸川,3,2025-11-070303,7,20.32,skip_missing_exhibition,0,0,0,0,2020,435,0,0,0,,,,,展示/1周6艇未満
2025-11-07,2025-11,徳山,8,2025-11-071808,8,28.24,skip_rate_ng,0,0,0,0,5270,214,0,0,1,,,,,展示後38%未満:NG(28.24%)
2025-11-07,2025-11,福岡,2,2025-11-072202,9,24.61,skip_rate_ng,0,0,0,0,10520,254,0,1,1,,,,,展示後38%未満:NG(24.61%)
2025-11-07,2025-11,福岡,5,2025-11-072205,10,30.94,skip_rate_ng,0,0,0,0,2570,136,0,0,0,,,,,展示後38%未満:NG(30.94%)
2025-11-08,2025-11,鳴門,2,2025-11-081402,1,34.86,skip_rate_ng,0,0,0,0,21990,316,0,1,1,,,,,展示後38%未満:NG(34.86%)
2025-11-08,2025-11,鳴門,7,2025-11-081407,2,33.66,skip_rate_ng,0,0,0,0,4790,152,0,0,0,,,,,展示後38%未満:NG(33.66%)
2025-11-08,2025-11,福岡,3,2025-11-082203,3,26.53,skip_rate_ng,0,0,0,0,6880,152,0,0,1,,,,,展示後38%未満:NG(26.53%)
2025-11-08,2025-11,戸田,2,2025-11-080202,4,31.74,skip_rate_ng,0,0,0,0,5930,351,0,0,1,,,,,展示後38%未満:NG(31.74%)
2025-11-08,2025-11,福岡,7,2025-11-082207,5,32.1,skip_rate_ng,0,0,0,0,9190,132,0,0,1,,,,,展示後38%未満:NG(32.10%)
2025-11-08,2025-11,江戸川,8,2025-11-080308,6,29.64,skip_missing_exhibition,0,0,0,0,4100,234,0,0,0,,,,,展示/1周6艇未満
2025-11-08,2025-11,津,3,2025-11-080903,7,31.74,skip_rate_ng,0,0,0,0,7330,142,0,0,1,,,,,展示後38%未満:NG(31.74%)
2025-11-08,2025-11,江戸川,2,2025-11-080302,8,31.4,skip_missing_exhibition,0,0,0,0,3240,514,0,0,0,,,,,展示/1周6艇未満
2025-11-08,2025-11,津,7,2025-11-080907,9,30.06,skip_rate_ng,0,0,0,0,88010,645,0,1,1,,,,,展示後38%未満:NG(30.06%)
2025-11-08,2025-11,戸田,5,2025-11-080205,10,35.11,skip_rate_ng,0,0,0,0,3490,456,0,0,0,,,,,展示後38%未満:NG(35.11%)
2025-11-09,2025-11,福岡,6,2025-11-092206,1,30.94,skip_rate_ng,0,0,0,0,730,234,0,0,0,,,,,展示後38%未満:NG(30.94%)
2025-11-09,2025-11,多摩川,1,2025-11-090501,2,26.42,skip_rate_ng,0,0,0,0,1650,143,0,0,0,,,,,展示後38%未満:NG(26.42%)
2025-11-09,2025-11,福岡,5,2025-11-092205,3,29.94,skip_rate_ng,0,0,0,0,1270,324,0,0,0,,,,,展示後38%未満:NG(29.94%)
2025-11-09,2025-11,鳴門,10,2025-11-091410,4,32.64,skip_rate_ng,0,0,0,0,14560,436,0,1,1,,,,,展示後38%未満:NG(32.64%)
2025-11-09,2025-11,鳴門,6,2025-11-091406,5,32.94,skip_rate_ng,0,0,0,0,15420,263,0,1,1,,,,,展示後38%未満:NG(32.94%)
2025-11-09,2025-11,江戸川,5,2025-11-090305,6,28.64,skip_missing_exhibition,0,0,0,0,1380,342,0,0,0,,,,,展示/1周6艇未満
2025-11-09,2025-11,下関,6,2025-11-091906,7,35.11,skip_rate_ng,0,0,0,0,1320,623,0,0,0,,,,,展示後38%未満:NG(35.11%)
2025-11-09,2025-11,下関,1,2025-11-091901,8,38.72,skip_subcore_conditions_ng,0,0,0,0,9260,325,0,0,1,,,,,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測37.7% / 1逃げ36.4% / 1逃げ失敗50.0% / 1展示+周平均との差0.25 / 外頭2艇の2番手まで強い:NG(頭5,2,下限39.9) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2025-11-09,2025-11,若松,1,2025-11-092001,9,26.01,skip_rate_ng,0,0,0,0,1190,213,0,0,0,,,,,展示後38%未満:NG(26.01%)
2025-11-09,2025-11,江戸川,9,2025-11-090309,10,30.14,skip_missing_exhibition,0,0,0,0,4650,126,0,0,0,,,,,展示/1周6艇未満
2025-11-10,2025-11,多摩川,1,2025-11-100501,1,29.02,skip_rate_ng,0,0,0,0,1370,134,0,0,0,,,,,展示後38%未満:NG(29.02%)
2025-11-10,2025-11,福岡,3,2025-11-102203,2,26.42,skip_rate_ng,0,0,0,0,5770,352,0,0,1,,,,,展示後38%未満:NG(26.42%)
2025-11-10,2025-11,鳴門,2,2025-11-101402,3,33.21,skip_rate_ng,0,0,0,0,4640,132,0,0,0,,,,,展示後38%未満:NG(33.21%)
2025-11-10,2025-11,江戸川,6,2025-11-100306,4,30.54,skip_missing_exhibition,0,0,0,0,2170,341,0,0,0,,,,,展示/1周6艇未満
2025-11-10,2025-11,鳴門,5,2025-11-101405,5,31.24,skip_missing_exhibition,0,0,0,0,4460,312,0,0,0,,,,,展示/1周6艇未満
2025-11-10,2025-11,福岡,2,2025-11-102202,6,23.66,skip_rate_ng,0,0,0,0,5530,513,0,0,1,,,,,展示後38%未満:NG(23.66%)
2025-11-10,2025-11,下関,3,2025-11-101903,7,28.86,skip_rate_ng,0,0,0,0,7670,216,0,0,1,,,,,展示後38%未満:NG(28.86%)
2025-11-10,2025-11,多摩川,2,2025-11-100502,8,35.11,skip_rate_ng,0,0,0,0,32540,546,0,1,1,,,,,展示後38%未満:NG(35.11%)
2025-11-10,2025-11,芦屋,7,2025-11-102107,9,29.54,skip_rate_ng,0,0,0,0,1590,134,0,0,0,,,,,展示後38%未満:NG(29.54%)
2025-11-10,2025-11,下関,4,2025-11-101904,10,28.07,skip_rate_ng,0,0,0,0,2140,143,0,0,0,,,,,展示後38%未満:NG(28.07%)
2025-11-11,2025-11,下関,1,2025-11-111901,1,35.11,skip_rate_ng,0,0,0,0,1600,236,0,0,0,,,,,展示後38%未満:NG(35.11%)
2025-11-11,2025-11,下関,4,2025-11-111904,2,35.0,skip_rate_ng,0,0,0,0,5810,345,0,0,1,,,,,展示後38%未満:NG(35.00%)
2025-11-11,2025-11,多摩川,5,2025-11-110505,3,25.19,skip_rate_ng,0,0,0,0,1310,341,0,0,0,,,,,展示後38%未満:NG(25.19%)
2025-11-11,2025-11,桐生,2,2025-11-110102,4,31.17,skip_missing_exhibition,0,0,0,0,9210,452,0,0,1,,,,,展示/1周6艇未満
2025-11-11,2025-11,江戸川,4,2025-11-110304,5,28.56,skip_missing_exhibition,0,0,0,0,6890,643,0,0,1,,,,,展示/1周6艇未満
2025-11-11,2025-11,鳴門,7,2025-11-111407,6,29.93,skip_rate_ng,0,0,0,0,4660,142,0,0,0,,,,,展示後38%未満:NG(29.93%)
2025-11-11,2025-11,桐生,1,2025-11-110101,7,40.0,skip_missing_exhibition,0,0,0,0,8090,425,0,0,1,,,,,展示/1周6艇未満
2025-11-11,2025-11,多摩川,3,2025-11-110503,8,27.02,skip_rate_ng,0,0,0,0,2240,431,0,0,0,,,,,展示後38%未満:NG(27.02%)
2025-11-11,2025-11,江戸川,2,2025-11-110302,9,28.24,skip_missing_exhibition,0,0,0,0,6420,426,0,0,1,,,,,展示/1周6艇未満
2025-11-11,2025-11,芦屋,8,2025-11-112108,10,32.34,skip_rate_ng,0,0,0,0,1060,124,0,0,0,,,,,展示後38%未満:NG(32.34%)
2025-11-12,2025-11,桐生,1,2025-11-120101,1,35.0,skip_missing_exhibition,0,0,0,0,18030,321,0,1,1,,,,,展示/1周6艇未満
2025-11-12,2025-11,多摩川,1,2025-11-120501,2,31.14,skip_rate_ng,0,0,0,0,6060,315,0,0,1,,,,,展示後38%未満:NG(31.14%)
2025-11-12,2025-11,江戸川,7,2025-11-120307,3,35.05,skip_missing_exhibition,0,0,0,0,1810,153,0,0,0,,,,,展示/1周6艇未満
2025-11-12,2025-11,桐生,2,2025-11-120102,4,34.0,skip_missing_exhibition,0,0,0,0,6200,123,0,0,1,,,,,展示/1周6艇未満
2025-11-12,2025-11,三国,2,2025-11-121002,5,40.0,core,1,12,1200,0,53400,214,0,1,1,"4,5","4,1",6.0,413 415 451 513 514 521 524 531 534 541 542 543,展示後40%以上:OK(40.00%)
2025-11-12,2025-11,下関,3,2025-11-121903,6,29.81,skip_rate_ng,0,0,0,0,1520,162,0,0,0,,,,,展示後38%未満:NG(29.81%)
