place_name,boat_number,feature,feature_phase,bin,n,baseline_n,win_rate_pct,baseline_win_rate_pct,win_delta_pp,win_lift,win_label,top3_rate_pct,baseline_top3_rate_pct,top3_delta_pp,top3_lift,top3_label,overall_label,score_head,score_axis
__ALL__,2,ai_3ren_pct,morning,50-60,39073,192282,10.1195,13.787,-3.6675,0.734,デバフ,54.7079,57.2503,-2.5424,0.9556,中立,デバフ,-3.6675,-2.5424
__ALL__,2,ai_3ren_pct,morning,60+,88869,192282,21.1806,13.787,7.3936,1.5363,超バフ,72.2952,57.2503,15.0449,1.2628,超バフ,超バフ,7.3936,15.0449
__ALL__,2,ai_3ren_pct,morning,<20,2888,192282,1.6967,13.787,-12.0904,0.1231,超デバフ,14.9238,57.2503,-42.3265,0.2607,超デバフ,超デバフ,-12.0904,-20.0
__ALL__,2,ai_plus,morning,100-120,43200,192282,10.3472,13.787,-3.4398,0.7505,デバフ,54.5162,57.2503,-2.7341,0.9522,中立,デバフ,-3.9558,-3.1442
__ALL__,2,ai_plus,morning,120-140,48512,192282,15.0911,13.787,1.3041,1.0946,中立,64.7922,57.2503,7.5419,1.1317,バフ,バフ,1.4997,8.6732
__ALL__,2,ai_plus,morning,140+,41740,192282,26.3464,13.787,12.5594,1.911,超バフ,77.4509,57.2503,20.2006,1.3528,超バフ,超バフ,14.4433,23.0
__ALL__,2,ai_plus,morning,60-80,16842,192282,4.9282,13.787,-8.8589,0.3574,超デバフ,33.3452,57.2503,-23.9051,0.5824,超デバフ,超デバフ,-10.1877,-23.0
__ALL__,2,ai_plus,morning,80-100,32021,192282,7.3452,13.787,-6.4419,0.5328,超デバフ,44.0898,57.2503,-13.1605,0.7701,超デバフ,超デバフ,-7.4081,-15.1345
__ALL__,2,ai_plus,morning,<60,7727,192282,3.0154,13.787,-10.7716,0.2187,超デバフ,23.0232,57.2503,-34.2271,0.4021,超デバフ,超デバフ,-12.3874,-23.0
__ALL__,2,ai_plus_rank,morning,1位,17306,192282,38.3566,13.787,24.5696,2.7821,超バフ,79.8336,57.2503,22.5833,1.3945,超バフ,超バフ,17.25,23.0
__ALL__,2,ai_plus_rank,morning,2位,66683,192282,15.8616,13.787,2.0746,1.1505,中立,68.3832,57.2503,11.133,1.1945,バフ,バフ,2.3858,12.8029
__ALL__,2,ai_plus_rank,morning,3位,51596,192282,10.5919,13.787,-3.1951,0.7683,デバフ,55.671,57.2503,-1.5793,0.9724,中立,デバフ,-3.6744,-1.8162
__ALL__,2,ai_plus_rank,morning,4-6位,54457,192282,6.4693,13.787,-7.3177,0.4692,超デバフ,37.9823,57.2503,-19.268,0.6634,超デバフ,超デバフ,-8.4154,-22.1582
__ALL__,2,ai_prediction_pct,morning,20-30,23649,192282,23.7896,13.787,10.0025,1.7255,超バフ,71.0981,57.2503,13.8479,1.2419,超バフ,超バフ,9.5024,13.1555
__ALL__,2,ai_prediction_pct,morning,30-40,11922,192282,32.4526,13.787,18.6656,2.3538,超バフ,78.2,57.2503,20.9497,1.3659,超バフ,超バフ,14.25,19.0
__ALL__,2,ai_prediction_pct,morning,40-50,5728,192282,43.0517,13.787,29.2646,3.1226,超バフ,83.3973,57.2503,26.1471,1.4567,超バフ,超バフ,14.25,19.0
__ALL__,2,ai_prediction_pct,morning,50-60,2337,192282,53.2734,13.787,39.4864,3.864,超バフ,89.003,57.2503,31.7527,1.5546,超バフ,超バフ,14.25,19.0
__ALL__,2,ai_prediction_pct,morning,60+,785,192282,68.6624,13.787,54.8754,4.9802,超バフ,92.8662,57.2503,35.616,1.6221,超バフ,超バフ,14.25,19.0
__ALL__,2,ai_prediction_pct,morning,<20,146103,192282,8.5597,13.787,-5.2273,0.6209,デバフ,51.5458,57.2503,-5.7045,0.9004,中立,デバフ,-4.966,-5.4192
__ALL__,2,chokusen_diff,preview,+0.05-0.10,13335,192282,16.6104,13.787,2.8234,1.2048,中立,61.2223,57.2503,3.9721,1.0694,中立,中立,2.1175,2.979
__ALL__,2,chokusen_diff,preview,+0.10-0.15,4771,192282,18.4448,13.787,4.6577,1.3378,バフ,63.8021,57.2503,6.5518,1.1144,バフ,バフ,3.4933,4.9139
__ALL__,2,chokusen_diff,preview,+0.15以上,2114,192282,19.5364,13.787,5.7494,1.417,バフ,63.4342,57.2503,6.184,1.108,バフ,バフ,4.312,4.638
__ALL__,2,chokusen_diff,preview,-0.05-+0.05,46537,192282,13.2303,13.787,-0.5567,0.9596,中立,56.5614,57.2503,-0.6888,0.988,中立,中立,-0.4175,-0.5166
__ALL__,2,chokusen_diff,preview,-0.10--0.05,11921,192282,10.6115,13.787,-3.1755,0.7697,デバフ,52.0091,57.2503,-5.2412,0.9085,中立,デバフ,-2.3816,-3.9309
__ALL__,2,chokusen_diff,preview,-0.10以下,6462,192282,10.1362,13.787,-3.6509,0.7352,デバフ,50.5107,57.2503,-6.7396,0.8823,デバフ,デバフ,-2.7381,-5.0547
__ALL__,2,chokusen_rank_calc,preview,1位,13369,192282,18.4083,13.787,4.6212,1.3352,バフ,62.7496,57.2503,5.4994,1.0961,中立,バフ,3.4659,4.1245
__ALL__,2,chokusen_rank_calc,preview,2位,17021,192282,14.8699,13.787,1.0828,1.0785,中立,59.5558,57.2503,2.3056,1.0403,中立,中立,0.8121,1.7292
__ALL__,2,chokusen_rank_calc,preview,3位,15628,192282,13.8789,13.787,0.0919,1.0067,中立,57.2178,57.2503,-0.0325,0.9994,中立,中立,0.0689,-0.0244
__ALL__,2,chokusen_rank_calc,preview,4-6位,39122,192282,11.3082,13.787,-2.4788,0.8202,中立,53.3383,57.2503,-3.912,0.9317,中立,中立,-1.8591,-2.934
__ALL__,2,combo_diff,preview,+0.05-0.10,5751,192282,12.7978,13.787,-0.9893,0.9282,中立,57.8508,57.2503,0.6005,1.0105,中立,中立,-1.2366,0.7506
__ALL__,2,combo_diff,preview,+0.10-0.15,5670,192282,13.8272,13.787,0.0401,1.0029,中立,57.3016,57.2503,0.0513,1.0009,中立,中立,0.0501,0.0641
__ALL__,2,combo_diff,preview,+0.15以上,36057,192282,18.1906,13.787,4.4036,1.3194,バフ,65.4186,57.2503,8.1684,1.1427,バフ,バフ,5.5045,10.2104
__ALL__,2,combo_diff,preview,-0.05-+0.05,11149,192282,12.0639,13.787,-1.7232,0.875,中立,55.7001,57.2503,-1.5502,0.9729,中立,中立,-2.154,-1.9378
__ALL__,2,combo_diff,preview,-0.10--0.05,5187,192282,10.5649,13.787,-3.2222,0.7663,デバフ,51.9954,57.2503,-5.2549,0.9082,中立,デバフ,-4.0277,-6.5686
__ALL__,2,combo_diff,preview,-0.10以下,27634,192282,8.8188,13.787,-4.9682,0.6396,デバフ,46.8807,57.2503,-10.3696,0.8189,デバフ,デバフ,-6.2102,-12.962
__ALL__,2,general_3ren_pct,morning,20-30,6632,192282,6.1369,13.787,-7.6501,0.4451,超デバフ,36.5501,57.2503,-20.7002,0.6384,超デバフ,超デバフ,-7.6501,-20.0
__ALL__,2,general_3ren_pct,morning,30-40,16865,192282,7.4059,13.787,-6.3812,0.5372,超デバフ,42.3066,57.2503,-14.9437,0.739,超デバフ,超デバフ,-6.3812,-14.9437
__ALL__,2,general_3ren_pct,morning,40-50,29965,192282,9.1373,13.787,-4.6497,0.6627,デバフ,47.8658,57.2503,-9.3844,0.8361,デバフ,デバフ,-4.6497,-9.3844
__ALL__,2,general_3ren_pct,morning,50-60,43393,192282,12.1264,13.787,-1.6607,0.8795,中立,55.4905,57.2503,-1.7598,0.9693,中立,中立,-1.6607,-1.7598
__ALL__,2,general_3ren_pct,morning,60+,91890,192282,18.1739,13.787,4.3869,1.3182,バフ,66.5426,57.2503,9.2923,1.1623,バフ,バフ,4.3869,9.2923
__ALL__,2,general_3ren_pct,morning,<20,3269,192282,4.0685,13.787,-9.7185,0.2951,超デバフ,26.7054,57.2503,-30.5449,0.4665,超デバフ,超デバフ,-9.7185,-20.0
__ALL__,2,hanshu_diff,preview,+0.05-0.10,527,192282,14.8008,13.787,1.0137,1.0735,中立,58.8235,57.2503,1.5732,1.0275,中立,中立,0.7096,1.1013
__ALL__,2,hanshu_diff,preview,+0.10-0.15,426,192282,11.9718,13.787,-1.8152,0.8683,中立,56.5728,57.2503,-0.6775,0.9882,中立,中立,-1.2706,-0.4743
__ALL__,2,hanshu_diff,preview,+0.15以上,1100,192282,19.7273,13.787,5.9402,1.4309,バフ,66.8182,57.2503,9.5679,1.1671,バフ,バフ,4.1582,6.6975
__ALL__,2,hanshu_diff,preview,-0.05-+0.05,941,192282,9.458,13.787,-4.329,0.686,デバフ,51.2221,57.2503,-6.0282,0.8947,デバフ,デバフ,-3.0303,-4.2197
__ALL__,2,hanshu_diff,preview,-0.10--0.05,384,192282,11.9792,13.787,-1.8079,0.8689,中立,53.9062,57.2503,-3.344,0.9416,中立,中立,-1.2655,-2.3408
__ALL__,2,hanshu_diff,preview,-0.10以下,1046,192282,8.6042,13.787,-5.1828,0.6241,デバフ,44.8375,57.2503,-12.4128,0.7832,超デバフ,超デバフ,-3.628,-8.689
__ALL__,2,hanshu_rank_calc,preview,1位,722,192282,20.6371,13.787,6.8501,1.4968,超バフ,65.928,57.2503,8.6777,1.1516,バフ,超バフ,4.7951,6.0744
__ALL__,2,hanshu_rank_calc,preview,2位,894,192282,15.1007,13.787,1.3136,1.0953,中立,60.2908,57.2503,3.0405,1.0531,中立,中立,0.9195,2.1284
__ALL__,2,hanshu_rank_calc,preview,3位,868,192282,11.2903,13.787,-2.4967,0.8189,中立,55.7604,57.2503,-1.4899,0.974,中立,中立,-1.7477,-1.0429
__ALL__,2,hanshu_rank_calc,preview,4-6位,1940,192282,9.7423,13.787,-4.0448,0.7066,デバフ,48.7113,57.2503,-8.5389,0.8508,デバフ,デバフ,-2.8313,-5.9773
__ALL__,2,isshu_diff,preview,+0.05-0.10,5979,192282,13.5976,13.787,-0.1895,0.9863,中立,57.2838,57.2503,0.0335,1.0006,中立,中立,-0.2179,0.0386
__ALL__,2,isshu_diff,preview,+0.10-0.15,5942,192282,14.0693,13.787,0.2823,1.0205,中立,57.5227,57.2503,0.2724,1.0048,中立,中立,0.3246,0.3133
__ALL__,2,isshu_diff,preview,+0.15以上,35292,192282,17.8596,13.787,4.0725,1.2954,バフ,65.0827,57.2503,7.8324,1.1368,バフ,バフ,4.6834,9.0073
__ALL__,2,isshu_diff,preview,-0.05-+0.05,11581,192282,11.6916,13.787,-2.0955,0.848,中立,55.4443,57.2503,-1.806,0.9685,中立,中立,-2.4098,-2.0769
__ALL__,2,isshu_diff,preview,-0.10--0.05,5348,192282,11.3687,13.787,-2.4183,0.8246,中立,52.9357,57.2503,-4.3146,0.9246,中立,中立,-2.7811,-4.9618
__ALL__,2,isshu_diff,preview,-0.10以下,27306,192282,9.1372,13.787,-4.6499,0.6627,デバフ,47.4694,57.2503,-9.7809,0.8292,デバフ,デバフ,-5.3473,-11.248
__ALL__,2,isshu_rank_calc,preview,1位,13664,192282,21.7067,13.787,7.9196,1.5744,超バフ,68.2011,57.2503,10.9508,1.1913,バフ,超バフ,8.3156,11.4984
__ALL__,2,isshu_rank_calc,preview,2位,21108,192282,15.0464,13.787,1.2594,1.0913,中立,61.9718,57.2503,4.7215,1.0825,中立,中立,1.3224,4.9575
__ALL__,2,isshu_rank_calc,preview,3位,18213,192282,13.2762,13.787,-0.5108,0.9629,中立,58.0135,57.2503,0.7632,1.0133,中立,中立,-0.5364,0.8014
__ALL__,2,isshu_rank_calc,preview,4-6位,38463,192282,10.007,13.787,-3.78,0.7258,デバフ,49.5541,57.2503,-7.6962,0.8656,デバフ,デバフ,-3.969,-8.081
__ALL__,2,makurare_pct_year,morning,<20,192054,192282,13.793,13.787,0.006,1.0004,中立,57.2808,57.2503,0.0305,1.0005,中立,中立,0.0039,0.0198
__ALL__,2,makuri_pct_year,morning,20-30,928,192282,24.3534,13.787,10.5664,1.7664,超バフ,64.0086,57.2503,6.7583,1.118,バフ,超バフ,5.8115,3.7171
__ALL__,2,makuri_pct_year,morning,30-40,101,192282,27.7228,13.787,13.9357,2.0108,超バフ,62.3762,57.2503,5.1259,1.0895,中立,超バフ,7.6647,2.8193
__ALL__,2,makuri_pct_year,morning,40-50,4,192282,25.0,13.787,11.213,1.8133,サンプル不足,75.0,57.2503,17.7497,1.31,サンプル不足,サンプル不足,6.1671,9.7623
__ALL__,2,makuri_pct_year,morning,50-60,15,192282,20.0,13.787,6.213,1.4506,サンプル不足,66.6667,57.2503,9.4164,1.1645,サンプル不足,サンプル不足,3.4171,5.179
__ALL__,2,makuri_pct_year,morning,60+,17,192282,35.2941,13.787,21.5071,2.5599,サンプル不足,58.8235,57.2503,1.5732,1.0275,サンプル不足,サンプル不足,8.25,0.8653
__ALL__,2,makuri_pct_year,morning,<20,190989,192282,13.7317,13.787,-0.0554,0.996,中立,57.2441,57.2503,-0.0062,0.9999,中立,中立,-0.0304,-0.0034
__ALL__,2,makurizashi_pct_year,morning,20-30,4,192282,0.0,13.787,-13.787,0.0,サンプル不足,50.0,57.2503,-7.2503,0.8734,サンプル不足,サンプル不足,-7.5829,-3.9877
__ALL__,2,makurizashi_pct_year,morning,<20,192050,192282,13.7933,13.787,0.0062,1.0005,中立,57.2809,57.2503,0.0306,1.0005,中立,中立,0.0034,0.0168
__ALL__,2,mawariashi_diff,preview,+0.05-0.10,12891,192282,13.5366,13.787,-0.2505,0.9818,中立,57.3191,57.2503,0.0688,1.0012,中立,中立,-0.2129,0.0585
__ALL__,2,mawariashi_diff,preview,+0.10-0.15,10962,192282,14.8422,13.787,1.0551,1.0765,中立,60.3266,57.2503,3.0763,1.0537,中立,中立,0.8969,2.6148
__ALL__,2,mawariashi_diff,preview,+0.15以上,19231,192282,18.0282,13.787,4.2411,1.3076,バフ,64.7236,57.2503,7.4733,1.1305,バフ,バフ,3.605,6.3523
__ALL__,2,mawariashi_diff,preview,-0.05-+0.05,25545,192282,12.5504,13.787,-1.2366,0.9103,中立,55.5216,57.2503,-1.7287,0.9698,中立,中立,-1.0511,-1.4694
__ALL__,2,mawariashi_diff,preview,-0.10--0.05,9487,192282,11.2364,13.787,-2.5506,0.815,中立,53.1464,57.2503,-4.1039,0.9283,中立,中立,-2.168,-3.4883
__ALL__,2,mawariashi_diff,preview,-0.10以下,17563,192282,10.8751,13.787,-2.9119,0.7888,中立,50.0769,57.2503,-7.1734,0.8747,デバフ,デバフ,-2.4751,-6.0974
__ALL__,2,mawariashi_rank_calc,preview,1位,15742,192282,18.3395,13.787,4.5524,1.3302,バフ,64.4073,57.2503,7.157,1.125,バフ,バフ,3.8696,6.0835
__ALL__,2,mawariashi_rank_calc,preview,2位,21691,192282,14.4945,13.787,0.7074,1.0513,中立,60.0203,57.2503,2.77,1.0484,中立,中立,0.6013,2.3545
__ALL__,2,mawariashi_rank_calc,preview,3位,18065,192282,13.1968,13.787,-0.5903,0.9572,中立,56.7949,57.2503,-0.4554,0.992,中立,中立,-0.5017,-0.3871
__ALL__,2,mawariashi_rank_calc,preview,4-6位,40181,192282,11.4631,13.787,-2.3239,0.8314,中立,52.3904,57.2503,-4.8599,0.9151,中立,中立,-1.9753,-4.1309
__ALL__,2,nige_pct_year,morning,<20,192054,192282,13.793,13.787,0.006,1.0004,中立,57.2808,57.2503,0.0305,1.0005,中立,中立,0.0051,0.0259
__ALL__,2,odds_prediction_pct,morning,20-30,25822,192282,24.1887,13.787,10.4016,1.7545,超バフ,72.1826,57.2503,14.9323,1.2608,超バフ,超バフ,7.8012,11.1993
__ALL__,2,odds_prediction_pct,morning,30-40,12430,192282,33.8697,13.787,20.0826,2.4566,超バフ,79.7184,57.2503,22.4681,1.3925,超バフ,超バフ,11.25,15.0
__ALL__,2,odds_prediction_pct,morning,40-50,4471,192282,47.2825,13.787,33.4954,3.4295,超バフ,86.4907,57.2503,29.2404,1.5107,超バフ,超バフ,11.25,15.0
__ALL__,2,odds_prediction_pct,morning,50-60,1066,192282,57.4109,13.787,43.6238,4.1641,超バフ,92.0263,57.2503,34.776,1.6074,超バフ,超バフ,11.25,15.0
__ALL__,2,odds_prediction_pct,morning,60+,238,192282,68.9076,13.787,55.1205,4.998,超バフ,95.3782,57.2503,38.1279,1.666,超バフ,超バフ,11.25,15.0
__ALL__,2,odds_prediction_pct,morning,<20,146497,192282,8.8091,13.787,-4.978,0.6389,デバフ,51.4755,57.2503,-5.7748,0.8991,デバフ,デバフ,-3.7335,-4.3311
__ALL__,2,sasare_pct_year,morning,<20,192054,192282,13.793,13.787,0.006,1.0004,中立,57.2808,57.2503,0.0305,1.0005,中立,中立,0.0039,0.0198
__ALL__,2,sashi_pct_year,morning,20-30,8689,192282,20.8424,13.787,7.0554,1.5117,超バフ,69.4096,57.2503,12.1593,1.2124,超バフ,超バフ,3.8805,6.6876
__ALL__,2,sashi_pct_year,morning,30-40,343,192282,19.8251,13.787,6.038,1.4379,超バフ,67.3469,57.2503,10.0967,1.1764,バフ,超バフ,3.3209,5.5532
__ALL__,2,sashi_pct_year,morning,40-50,29,192282,27.5862,13.787,13.7992,2.0009,サンプル不足,58.6207,57.2503,1.3704,1.0239,サンプル不足,サンプル不足,7.5895,0.7537
__ALL__,2,sashi_pct_year,morning,50-60,17,192282,11.7647,13.787,-2.0223,0.8533,サンプル不足,41.1765,57.2503,-16.0738,0.7192,サンプル不足,サンプル不足,-1.1123,-8.8406
__ALL__,2,sashi_pct_year,morning,60+,10,192282,10.0,13.787,-3.787,0.7253,サンプル不足,40.0,57.2503,-17.2503,0.6987,サンプル不足,サンプル不足,-2.0829,-9.4877
__ALL__,2,sashi_pct_year,morning,<20,182966,192282,13.4451,13.787,-0.3419,0.9752,中立,56.6881,57.2503,-0.5622,0.9902,中立,中立,-0.1881,-0.3092
__ALL__,2,st_rank_general,morning,2-3,21670,192282,16.9174,13.787,3.1304,1.2271,バフ,62.8888,57.2503,5.6385,1.0985,中立,バフ,2.6608,4.7927
__ALL__,2,st_rank_general,morning,3-4,45460,192282,12.8641,13.787,-0.923,0.9331,中立,55.8953,57.2503,-1.355,0.9763,中立,中立,-0.7845,-1.1517
__ALL__,2,st_rank_general,morning,4-5,9799,192282,9.1438,13.787,-4.6433,0.6632,デバフ,48.6172,57.2503,-8.6331,0.8492,デバフ,デバフ,-3.9468,-7.3381
__ALL__,2,st_rank_general,morning,5+,242,192282,6.1983,13.787,-7.5887,0.4496,超デバフ,38.843,57.2503,-18.4073,0.6785,超デバフ,超デバフ,-6.4504,-15.6462
__ALL__,2,st_rank_general,morning,<=2,511,192282,19.1781,13.787,5.391,1.391,バフ,62.0352,57.2503,4.7849,1.0836,中立,バフ,4.5824,4.0672
__ALL__,2,st_time_avg_general,morning,0.12-0.14,10094,192282,18.1296,13.787,4.3425,1.315,バフ,64.7216,57.2503,7.4713,1.1305,バフ,バフ,2.8227,4.8564
__ALL__,2,st_time_avg_general,morning,0.14-0.16,24727,192282,15.4649,13.787,1.6778,1.1217,中立,60.9293,57.2503,3.6791,1.0643,中立,中立,1.0906,2.3914
__ALL__,2,st_time_avg_general,morning,0.16-0.18,24127,192282,12.3099,13.787,-1.4772,0.8929,中立,54.9799,57.2503,-2.2704,0.9603,中立,中立,-0.9602,-1.4758
__ALL__,2,st_time_avg_general,morning,0.18+,17089,192282,9.2808,13.787,-4.5062,0.6732,デバフ,48.6044,57.2503,-8.6459,0.849,デバフ,デバフ,-2.929,-5.6199
__ALL__,2,st_time_avg_general,morning,<=0.12,1644,192282,19.0389,13.787,5.2519,1.3809,バフ,63.382,57.2503,6.1317,1.1071,バフ,バフ,3.4137,3.9856
__ALL__,2,start_tenji_rank,preview,1位,30851,192282,16.4371,13.787,2.65,1.1922,中立,60.8894,57.2503,3.6391,1.0636,中立,中立,2.12,2.9113
__ALL__,2,start_tenji_rank,preview,2位,30229,192282,14.7772,13.787,0.9902,1.0718,中立,59.6844,57.2503,2.4341,1.0425,中立,中立,0.7921,1.9473
__ALL__,2,start_tenji_rank,preview,3位,29797,192282,13.6994,13.787,-0.0877,0.9936,中立,58.073,57.2503,0.8227,1.0144,中立,中立,-0.0701,0.6581
__ALL__,2,start_tenji_rank,preview,4-6位,99299,192282,12.6688,13.787,-1.1182,0.9189,中立,55.0348,57.2503,-2.2155,0.9613,中立,中立,-0.8946,-1.7724
__ALL__,2,start_tenji_time,preview,-0.05-0.05,60419,192282,14.7272,13.787,0.9401,1.0682,中立,59.7064,57.2503,2.4561,1.0429,中立,中立,0.6581,1.7193
__ALL__,2,start_tenji_time,preview,0.05-0.10,37617,192282,13.6002,13.787,-0.1868,0.9865,中立,57.8568,57.2503,0.6065,1.0106,中立,中立,-0.1308,0.4246
__ALL__,2,start_tenji_time,preview,0.10-0.15,32813,192282,13.2234,13.787,-0.5636,0.9591,中立,56.2673,57.2503,-0.983,0.9828,中立,中立,-0.3945,-0.6881
__ALL__,2,start_tenji_time,preview,0.15+,45374,192282,12.2758,13.787,-1.5113,0.8904,中立,53.297,57.2503,-3.9532,0.9309,中立,中立,-1.0579,-2.7673
__ALL__,2,start_tenji_time,preview,F側<=-0.05,15919,192282,16.1128,13.787,2.3258,1.1687,中立,59.8404,57.2503,2.5902,1.0452,中立,中立,1.628,1.8131
__ALL__,2,super_slit_alert,preview,false,191054,192282,13.6867,13.787,-0.1003,0.9927,中立,57.1676,57.2503,-0.0827,0.9986,中立,中立,-0.1304,-0.1075
__ALL__,2,super_slit_alert,preview,true,1228,192282,29.3974,13.787,15.6104,2.1322,超バフ,70.114,57.2503,12.8637,1.2247,超バフ,超バフ,19.5,16.7228
__ALL__,2,tenji_diff,preview,+0.05-0.10,22901,192282,20.1913,13.787,6.4042,1.4645,超バフ,65.9578,57.2503,8.7075,1.1521,バフ,超バフ,7.0446,9.5783
__ALL__,2,tenji_diff,preview,+0.10-0.15,3112,192282,26.0604,13.787,12.2734,1.8902,超バフ,69.5373,57.2503,12.287,1.2146,超バフ,超バフ,13.5007,13.5157
__ALL__,2,tenji_diff,preview,+0.15以上,403,192282,29.5285,13.787,15.7415,2.1418,超バフ,68.7345,57.2503,11.4842,1.2006,超バフ,超バフ,16.5,12.6326
__ALL__,2,tenji_diff,preview,-0.05-+0.05,147971,192282,13.0722,13.787,-0.7149,0.9481,中立,56.8557,57.2503,-0.3946,0.9931,中立,中立,-0.7864,-0.434
__ALL__,2,tenji_diff,preview,-0.10--0.05,16004,192282,8.8915,13.787,-4.8955,0.6449,デバフ,47.0382,57.2503,-10.212,0.8216,デバフ,デバフ,-5.3851,-11.2333
__ALL__,2,tenji_diff,preview,-0.10以下,1887,192282,10.0159,13.787,-3.7711,0.7265,デバフ,46.3699,57.2503,-10.8804,0.81,デバフ,デバフ,-4.1483,-11.9684
__ALL__,2,tenji_rank_calc,preview,1位,35159,192282,20.3703,13.787,6.5833,1.4775,超バフ,65.5366,57.2503,8.2863,1.1447,バフ,超バフ,6.5833,8.2863
__ALL__,2,tenji_rank_calc,preview,2位,37391,192282,15.4797,13.787,1.6926,1.1228,中立,61.5228,57.2503,4.2725,1.0746,中立,中立,1.6926,4.2725
__ALL__,2,tenji_rank_calc,preview,3位,35364,192282,13.1377,13.787,-0.6494,0.9529,中立,57.9544,57.2503,0.7041,1.0123,中立,中立,-0.6494,0.7041
__ALL__,2,tenji_rank_calc,preview,4-6位,84364,192282,10.5649,13.787,-3.2221,0.7663,デバフ,51.6073,57.2503,-5.643,0.9014,中立,デバフ,-3.2221,-5.643
__ALL__,2,tilt,preview,-0.5以下,119135,192282,13.232,13.787,-0.555,0.9597,中立,56.4628,57.2503,-0.7875,0.9862,中立,中立,-0.1665,-0.2362
__ALL__,2,tilt,preview,0,66139,192282,14.2775,13.787,0.4905,1.0356,中立,58.3529,57.2503,1.1026,1.0193,中立,中立,0.1471,0.3308
__ALL__,2,tilt,preview,0-0.5,5794,192282,17.9151,13.787,4.128,1.2994,バフ,60.1484,57.2503,2.8981,1.0506,中立,バフ,1.2384,0.8694
__ALL__,2,tilt,preview,0.5超,1210,192282,21.8182,13.787,8.0311,1.5825,超バフ,60.5785,57.2503,3.3282,1.0581,中立,超バフ,2.4093,0.9985
__ALL__,2,wave_height,morning,2-4cm,83960,192282,14.0495,13.787,0.2625,1.019,中立,57.3511,57.2503,0.1008,1.0018,中立,中立,0.0919,0.0353
__ALL__,2,wave_height,morning,4-6cm,29028,192282,14.6204,13.787,0.8333,1.0604,中立,57.8407,57.2503,0.5904,1.0103,中立,中立,0.2917,0.2066
__ALL__,2,wave_height,morning,6cm+,9964,192282,16.3288,13.787,2.5417,1.1844,中立,59.6146,57.2503,2.3643,1.0413,中立,中立,0.8896,0.8275
__ALL__,2,wave_height,morning,<2cm,69329,192282,12.7551,13.787,-1.0319,0.9252,中立,56.5406,57.2503,-0.7097,0.9876,中立,中立,-0.3612,-0.2484
__ALL__,2,wind_speed,morning,2-4m,87485,192282,13.7898,13.787,0.0028,1.0002,中立,57.2532,57.2503,0.003,1.0001,中立,中立,0.001,0.001
__ALL__,2,wind_speed,morning,4-6m,42039,192282,13.987,13.787,0.2,1.0145,中立,56.9828,57.2503,-0.2675,0.9953,中立,中立,0.07,-0.0936
__ALL__,2,wind_speed,morning,6m+,14137,192282,15.8945,13.787,2.1074,1.1529,中立,58.8102,57.2503,1.5599,1.0272,中立,中立,0.7376,0.546
__ALL__,2,wind_speed,morning,<2m,48621,192282,12.9964,13.787,-0.7906,0.9427,中立,57.0227,57.2503,-0.2276,0.996,中立,中立,-0.2767,-0.0797
__ALL__,3,ai_3ren_pct,morning,20-30,14477,192282,3.5712,12.4016,-8.8304,0.288,超デバフ,25.7028,53.8672,-28.1644,0.4772,超デバフ,超デバフ,-8.8304,-20.0
__ALL__,3,ai_3ren_pct,morning,30-40,26118,192282,5.2722,12.4016,-7.1294,0.4251,超デバフ,36.3045,53.8672,-17.5628,0.674,超デバフ,超デバフ,-7.1294,-17.5628
__ALL__,3,ai_3ren_pct,morning,40-50,35264,192282,7.7558,12.4016,-4.6458,0.6254,デバフ,45.6783,53.8672,-8.1889,0.848,デバフ,デバフ,-4.6458,-8.1889
__ALL__,3,ai_3ren_pct,morning,50-60,39603,192282,10.5901,12.4016,-1.8115,0.8539,中立,55.8544,53.8672,1.9871,1.0369,中立,中立,-1.8115,1.9871
__ALL__,3,ai_3ren_pct,morning,60+,69516,192282,21.1692,12.4016,8.7677,1.707,超バフ,72.3244,53.8672,18.4571,1.3426,超バフ,超バフ,8.7677,18.4571
